# Sigma = 0.301845
       14.3650434937        0.3497977391
       14.5461505242        0.0942515989
       14.7272575546        0.0186005794
       14.9083645851        0.0026530787
       15.0894716155        0.0002710862
       15.2705786460        0.0000197227
       15.4516856764        0.0000010174
       15.6327927069        0.0000000371
       15.8138997373        0.0000000010
       15.9950067678        0.0000000000
       16.1761137982        0.0000000000
       16.3572208287        0.0000000000
       16.5383278592        0.0000000000
       16.7194348896        0.0000000000
       16.9005419201        0.0000000000
       17.0816489505        0.0000000000
       17.2627559810        0.0000000000
       17.4438630114        0.0000000000
       17.6249700419        0.0000000000
       17.8060770723        0.0000000000
       17.9871841028        0.0000000000
       18.1682911332        0.0000000000
       18.3493981637        0.0000000000
       18.5305051942        0.0000000000
       18.7116122246        0.0000000000
       18.8927192551        0.0000000000
       19.0738262855        0.0000000000
       19.2549333160        0.0000000000
       19.4360403464        0.0000000000
       19.6171473769        0.0000000002
       19.7982544073        0.0000000105
       19.9793614378        0.0000003231
       20.1604684682        0.0000071379
       20.3415754987        0.0001134911
       20.5226825291        0.0013083434
       20.7037895596        0.0110337360
       20.8848965901        0.0687899495
       21.0660036205        0.3208646941
       21.2471106510        1.1348140183
       21.4282176814        3.0901612097
       21.6093247119        6.6013951920
       21.7904317423       11.3405886276
       21.9715387728       16.1928472041
       22.1526458032       19.9985488114
       22.3337528337       22.1740925851
       22.5148598641       22.5490747824
       22.6959668946       21.1246940743
       22.8770739250       18.3150650309
       23.0581809555       14.9386909521
       23.2392879860       11.6583231481
       23.4203950164        8.7937468479
       23.6015020469        6.6711404161
       23.7826090773        5.6407523511
       23.9637161078        5.6946794898
       24.1448231382        6.3423186652
       24.3259301687        6.9133883996
       24.5070371991        7.0053509292
       24.6881442296        6.7357834024
       24.8692512600        6.6016401608
       25.0503582905        7.1339540128
       25.2314653209        8.6426809666
       25.4125723514       11.0389633008
       25.5936793819       13.6217668400
       25.7747864123       15.1238735833
       25.9558934428       14.5364253178
       26.1370004732       12.1336123545
       26.3181075037        9.2716364467
       26.4992145341        7.1276655232
       26.6803215646        5.9471409442
       26.8614285950        5.2952189190
       27.0425356255        4.6377701379
       27.2236426559        3.7150667180
       27.4047496864        2.5964864901
       27.5858567168        1.5281572289
       27.7669637473        0.7328562603
       27.9480707778        0.2777021288
       28.1291778082        0.0809644929
       28.3102848387        0.0177750620
       28.4913918691        0.0028896572
       28.6724988996        0.0003434336
       28.8536059300        0.0000295528
       29.0347129605        0.0000018279
       29.2158199909        0.0000000808
       29.3969270214        0.0000000025
       29.5780340518        0.0000000001
       29.7591410823        0.0000000000
       29.9402481127        0.0000000000
       30.1213551432        0.0000000000
       30.3024621737        0.0000000000
       30.4835692041        0.0000000000
       30.6646762346        0.0000000000
