# Sigma = 0.577670
      -12.0233355935        4.4074277774
      -11.6767336967        4.8962764555
      -11.3301317998        5.2891448748
      -10.9835299030        5.6270989790
      -10.6369280061        5.8734293319
      -10.2903261093        5.9060842193
       -9.9437242124        5.5254459179
       -9.5971223156        4.5882658767
       -9.2505204187        3.2444369008
       -8.9039185219        1.9142257945
       -8.5573166250        1.0184980309
       -8.2107147282        0.7852823922
       -7.8641128313        1.2187613056
       -7.5175109345        2.1055076394
       -7.1709090376        3.0883225126
       -6.8243071408        3.8941753503
       -6.4777052439        4.4806874838
       -6.1311033471        4.9577607476
       -5.7845014502        5.5087999238
       -5.4378995534        6.2852172678
       -5.0912976565        7.1777083843
       -4.7446957597        7.8143084465
       -4.3980938628        7.9239172111
       -4.0514919660        7.6294273627
       -3.7048900691        7.3184268950
       -3.3582881723        7.2750464010
       -3.0116862754        7.5468377063
       -2.6650843786        8.1271133447
       -2.3184824817        9.0539680366
       -1.9718805849       10.3052914604
       -1.6252786880       11.7048105083
       -1.2786767912       12.8562220292
       -0.9320748943       13.1491387336
       -0.5854729975       12.1491610372
       -0.2388711006       10.2073237207
        0.1077307962        8.4139973223
        0.4543326931        7.7475504763
        0.8009345899        8.5224208531
        1.1475364868       10.6144640793
        1.4941383837       13.6324969606
        1.8407402805       16.7552615988
        2.1873421774       18.9918573528
        2.5339440742       19.9136551916
        2.8805459711       19.8205471936
        3.2271478679       19.0846409339
        3.5737497648       17.7310989039
        3.9203516616       15.7494623402
        4.2669535585       13.3827683021
        4.6135554553       10.9443981831
        4.9601573522        8.6519702827
        5.3067592490        6.7500800995
        5.6533611459        5.5062148304
        5.9999630427        4.9746991547
        6.3465649396        5.0067641807
        6.6931668364        5.4624906716
        7.0397687333        6.1474958225
        7.3863706301        6.7049755610
        7.7329725270        6.8185212521
        8.0795744238        6.4248140342
        8.4261763207        5.6804251298
        8.7727782175        4.8507487618
        9.1193801144        4.2469791445
        9.4659820112        4.1725274797
        9.8125839081        4.8223941516
       10.1591858049        6.0461025048
       10.5057877018        7.2872577815
       10.8523895986        8.0221397890
       11.1989914955        8.1211490473
       11.5455933923        7.7603745417
       11.8921952892        7.2621096905
       12.2387971860        6.9149664847
       12.5853990829        6.7807044666
       12.9320009797        6.7787314061
       13.2786028766        6.8660244282
       13.6252047734        6.9141871230
       13.9718066703        6.6215365867
       14.3184085671        5.8623646159
       14.6650104640        4.8948467235
       15.0116123608        4.0901637187
       15.3582142577        3.6862662550
       15.7048161545        3.6504218078
       16.0514180514        3.6348693253
       16.3980199482        3.3445535293
       16.7446218451        2.9144734630
       17.0912237419        2.6579205772
       17.4378256388        2.6000838087
       17.7844275356        2.5253925520
       18.1310294325        2.3514533557
       18.4776313294        2.2040932153
       18.8242332262        2.1893054743
       19.1708351231        2.2818323380
       19.5174370199        2.4020648559
       19.8640389168        2.4674326393
       20.2106408136        2.3760456610
       20.5572427105        2.0613545371
       20.9038446073        1.6312938805
       21.2504465042        1.3496240422
       21.5970484010        1.3586072619
       21.9436502979        1.5363805499
       22.2902521947        1.7628708113
       22.6368540916        2.1396703365
       22.9834559884        2.7434688017
       23.3300578853        3.3592815403
       23.6766597821        3.6695662099
       24.0232616790        3.5307903365
       24.3698635758        2.9989389475
       24.7164654727        2.2575326869
       25.0630673695        1.5046292251
       25.4096692664        0.8642552763
       25.7562711632        0.4049631395
       26.1028730601        0.1461336320
       26.4494749569        0.0389572239
       26.7960768538        0.0074855289
       27.1426787506        0.0010228969
       27.4892806475        0.0000987015
       27.8358825443        0.0000066995
       28.1824844412        0.0000003192
       28.5290863380        0.0000000107
       28.8756882349        0.0000000002
       29.2222901317        0.0000000000
       29.5688920286        0.0000000000
       29.9154939254        0.0000000000
       30.2620958223        0.0000000000
       30.6086977191        0.0000000000
       30.9552996160        0.0000000000
